disease_name,url,title,question,answer
Dermatofibroma,https://www.mayoclinic.org/diseases-conditions/dermatofibroma/diagnosis-treatment/drc-20352336,[Hemangioma](https://www.mayoclinic.org/diseases-conditions/hemangioma/symptoms-causes/syc-20352334),Products & Services (Dermatofibroma),Show more products from Mayo Clinic
Dermatofibroma,https://www.mayoclinic.org/diseases-conditions/dermatofibroma/diagnosis-treatment/drc-20352336,[Hemangioma](https://www.mayoclinic.org/diseases-conditions/hemangioma/symptoms-causes/syc-20352334),When to see a doctor (Dermatofibroma),"Your child's health care provider will check the hemangioma during routine visits. Contact your child's health care provider if the hemangioma bleeds, forms a sore or looks infected.
Seek medical care if the condition causes problems with an important bodily function, such as your child's vision, breathing, hearing or ability to go to the bathroom."
Dermatofibroma,https://www.mayoclinic.org/diseases-conditions/dermatofibroma/diagnosis-treatment/drc-20352336,[Hemangioma](https://www.mayoclinic.org/diseases-conditions/hemangioma/symptoms-causes/syc-20352334),Causes (Dermatofibroma),A hemangioma is made up of extra blood vessels that group together into a dense clump. What causes the vessels to clump isn't known.
Dermatofibroma,https://www.mayoclinic.org/diseases-conditions/dermatofibroma/diagnosis-treatment/drc-20352336,[Hemangioma](https://www.mayoclinic.org/diseases-conditions/hemangioma/symptoms-causes/syc-20352334),Risk factors (Dermatofibroma),"Hemangiomas occur more often in babies who are female, white or born prematurely. Babies with a low birth weight also are more likely to have a hemangioma."
Dermatofibroma,https://www.mayoclinic.org/diseases-conditions/dermatofibroma/diagnosis-treatment/drc-20352336,[Hemangioma](https://www.mayoclinic.org/diseases-conditions/hemangioma/symptoms-causes/syc-20352334),Products & Services (Dermatofibroma),Show more products and services from Mayo Clinic
Dermatofibroma,https://www.mayoclinic.org/diseases-conditions/dermatofibroma/diagnosis-treatment/drc-20352336,[Hemangioma](https://www.mayoclinic.org/diseases-conditions/hemangioma/symptoms-causes/syc-20352334),Hemangioma (Dermatofibroma),Mayo Clinic does not endorse companies or products. Advertising revenue supports our not-for-profit mission.
Dermatofibroma,https://www.mayoclinic.org/diseases-conditions/dermatofibroma/diagnosis-treatment/drc-20352336,[Hemangioma](https://www.mayoclinic.org/diseases-conditions/hemangioma/symptoms-causes/syc-20352334),Mayo Clinic Press (Dermatofibroma),CON-20166975
Dermatofibroma,https://www.mayoclinic.org/diseases-conditions/dermatofibroma/diagnosis-treatment/drc-20352336,[Hemangioma](https://www.mayoclinic.org/diseases-conditions/hemangioma/symptoms-causes/syc-20352334),Mayo Clinic Privacy Policy (Dermatofibroma),"I Agree
x"
Dermatofibroma,https://dermnetnz.org/topics/dermatofibroma,**Dermatofibroma**,Dermatofibroma — extra information,"Synonyms:
Fibrous histiocytoma, Histiocytoma cutis, Cutaneous fibrous histiocytoma, Sclerosing haemangioma, Dermatofibroma lenticulare, Subepidermal nodular fibrosis, Sclerosing angioma, Fibroma simplex, Dermal dendrocytoma
Categories:
Lesions (benign)
ICD-10:
D23.9
ICD-11:
2F23.0
SNOMED CT:
427186000
ADVERTISEMENT
Author: Dr Amanda Oakley, Dermatologist, Hamilton, New Zealand, 1997. Updated January 2016. Revised September 2020"
Dermatofibroma,https://dermnetnz.org/topics/dermatofibroma,**Dermatofibroma**,What is a dermatofibroma?,"A dermatofibroma is a common benign fibrous nodule usually found on the skin of the lower legs.
A dermatofibroma is also called a cutaneous fibrous histiocytoma."
Dermatofibroma,https://dermnetnz.org/topics/dermatofibroma,**Dermatofibroma**,Who gets a dermatofibroma?,"Dermatofibromas are mostly seen in adults. People of every ethnicity can develop dermatofibromas. Ordinary dermatofibromas are more common in women than in men, although some histologic variants are more commonly identified in males."
Dermatofibroma,https://dermnetnz.org/topics/dermatofibroma,**Dermatofibroma**,What causes dermatofibroma?,"It is not clear if dermatofibroma is a reactive process or a true neoplasm. The lesions are composed of proliferating fibroblasts. Histiocytes may also be involved.
They are sometimes attributed to minor trauma including insect bites, injections, or a rose thorn injury, but not consistently. Multiple dermatofibromas can develop in patients with altered immunity such as HIV, immunosuppression, or autoimmune conditions."
Dermatofibroma,https://dermnetnz.org/topics/dermatofibroma,**Dermatofibroma**,What are the clinical features of dermatofibroma?,"A dermatofibroma usually presents as a solitary firm papule or nodule on a limb.
* A dermatofibroma can occur anywhere on the skin.
* Dermatofibroma size varies from 0.5–1.5 cm diameter; most lesions are 7–10 mm diameter.
* A dermatofibroma is tethered to the skin surface and mobile over subcutaneous tissue.
* The overlying skin dimples on pinching the lesion – the dimple or pinch sign.
* Colour may be pink to light brown in white skin, and dark brown to black in dark skin; some appear paler in the centre.
* Dermatofibromas do not usually cause symptoms, but they are sometimes painful, tender, or itchy.

Clinical variants include giant, eruptive, and multiple forms.
Dermatofibroma
Dermatofibroma
Dermatofibroma
Dermatofibroma
Pinch sign of dermatofibroma
Dermoscopy of dermatofibroma"
Dermatofibroma,https://dermnetnz.org/topics/dermatofibroma,**Dermatofibroma**,What are the complications of dermatofibroma?,"Because dermatofibromas are often raised lesions, they may be traumatised, for example by a razor.
Occasionally dozens may erupt within a few months, usually in the setting of immunosuppression."
Dermatofibroma,https://dermnetnz.org/topics/dermatofibroma,**Dermatofibroma**,How is a dermatofibroma diagnosed?,"* cellular
* aneurysmal
* epithelioid
* atypical
* lipidized ankle-type
* palisading
* cholesterotic"
Dermatofibroma,https://dermnetnz.org/topics/dermatofibroma,**Dermatofibroma**,What is the treatment for dermatofibroma?,"A dermatofibroma is harmless and seldom causes any symptoms. Usually, only reassurance is needed. If it is nuisance or causing concern, the lesion can be removed surgically. Recurrence is common as the lesion often extends beyond the clinical margin."
Dermatofibroma,https://dermnetnz.org/topics/dermatofibroma,**Dermatofibroma**,Bibliography (Dermatofibroma),"* Calonje E. Soft-tissue tumours and tumour-like conditions. In: Griffiths C, Barker J, Bleiker T, Chalmers R, Creamer D (eds). Rook's Textbook of Dermatology [4 volumes], 9th edn, Wiley Blackwell, 2016:137.19–22."
Dermatofibroma,https://dermnetnz.org/topics/dermatofibroma,**Dermatofibroma**,Books about skin diseases (Dermatofibroma),ADVERTISEMENT
Dermatofibroma,https://dermnetnz.org/topics/dermatofibroma,**Dermatofibroma**,Other recommended articles (Dermatofibroma),"ADVERTISEMENT
ADVERTISEMENT
ADVERTISEMENT
ADVERTISEMENT"
Dermatofibroma,https://dermnetnz.org/topics/dermatofibroma,**Dermatofibroma**,Join our newsletter (Dermatofibroma),Your email Your name Your profession Profession or specialty I am a dermatologist Primary care physician Other health professional Other (not health professional) Medical student or physician in training Patient or caregiver Marketing/media Join Now
Dermatofibroma,https://dermnetnz.org/topics/dermatofibroma,**Dermatofibroma**,ABOUT (Dermatofibroma),"**IMPORTANT NOTICE:** DermNet does not provide a free online consultation service. If you have any concerns with your skin or its treatment, see a dermatologist for advice.
advertisement
advertisement
advertisement"
Dermatofibroma,https://www.webmd.com/skin-problems-and-treatments/dermatofibroma,,Get wellness tips to help you live happier and healthier (Dermatofibroma),Subscribe
Dermatofibroma,https://www.aad.org/public/diseases/healthy-skin/dermatofibroma,This page doesn't exist,(Error: 404) (Dermatofibroma),Go back;)
Dermatofibroma,https://emedicine.medscape.com/article/1120923-overview,Page Not Found,FEATURED STORIES (Dermatofibroma),"August 2023
August 2023
August 2023
August 2023
March 2023
March 2023"
Dermatofibroma,https://emedicine.medscape.com/article/1120923-treatment,Page Not Found,FEATURED STORIES (Dermatofibroma),"August 2023
August 2023
August 2023
August 2023
March 2023
March 2023"
Dermatofibroma,https://medlineplus.gov/ency/article/003051.htm,Stuffy or runny nose - children,Considerations (Dermatofibroma),"Expand Section
Most of the time, nasal congestion in older children and adolescents is not serious by itself, but can cause other problems.
When nasal stuffiness is just on one side, the child may have inserted something into the nose.
Nasal congestion can interfere with the ears, hearing, and speech development. Congestion that is very bad may interfere with sleep."
Dermatofibroma,https://medlineplus.gov/ency/article/003051.htm,Stuffy or runny nose - children,Causes (Dermatofibroma),"Expand Section
A stuffy or runny nose may be caused by:
* Sinus infection

The congestion typically goes away by itself within a week.
Congestion also can be caused by:
* Use of some nasal sprays or drops bought without a prescription for more than 3 days (may make nasal stuffiness worse)
* Nasal polyps, sac-like growths of inflamed tissue lining the nose or sinuses
* Pregnancy
* Vasomotor rhinitis
* Small objects in the nostril"
Dermatofibroma,https://medlineplus.gov/ency/article/003051.htm,Stuffy or runny nose - children,Home Care (Dermatofibroma),"Expand Section
Tips to help infants and younger children include:
* Raise the head of your child's bed. Put a pillow underneath the head of the mattress. Or, place books or boards under the legs at the head of the bed.
* Older children may drink extra fluids, but those fluids should be sugar-free.
* You can try a cool-mist vaporizer, but avoid putting too much moisture in the room. Clean the vaporizer every day with bleach or a disinfectant cleaning product.
* You can also steam up the bathroom shower and bring your child in there before bed.

A nasal wash can help remove mucus from your child's nose.
* You can buy a saline spray at a drugstore or make one at home. To make one, use 1 cup (240 milliliters) of warm water, 1/2 teaspoon (3 grams) of salt, and a pinch of baking soda.
* Use gentle saline nasal sprays 3 to 4 times per day.

If your child has allergies:
* Your health care provider may also prescribe nasal sprays that treat allergy symptoms.

Nasal sprays are not recommended for children under age 2. Don't use over-the-counter nasal sprays more often than 3 days on and 3 days off, unless told to by your provider.
You can buy cough and cold medicines without a prescription. They do not seem to be effective in children."
